phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.06,436.2007106825939,0.0,False,,1108,cold,no_feasible,False,304432.5,60.003456000005826,21685,21382,3536,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1109,cold,no_feasible,False,299977.5,60.00211709999712,22045,21742,3577,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1110,cold,no_feasible,False,316222.5,60.00175510000554,21889,21586,3305,3,,,True,
final,0.065,,,,,1101,final_cold,timeout,True,262820.5,60.00169799999276,22409,22106,1314,3,1,0.02330289999372326,True,
final,0.065,,,,,1102,final_cold,timeout,True,253665.5,60.0032962999976,22377,22074,1409,3,1,0.024731299999984913,True,
final,0.065,,,,,1103,final_cold,timeout,True,253546.5,60.00080180000805,22605,22201,1128,4,1,0.02244260000588838,True,
final,0.065,,,,,1104,final_cold,timeout,True,264344.5,60.00083900000027,22494,22191,1352,3,1,0.01962209999328479,True,
final,0.065,,,,,1105,final_cold,timeout,True,262747.5,60.00287200001185,22379,22076,1577,3,1,0.019830700010061264,True,
final,0.065,,,,,1106,final_cold,timeout,True,262820.5,60.003011199994944,22610,22206,1316,4,1,0.023499799994169734,True,
final,0.065,,,,,1107,final_cold,timeout,True,250576.5,60.00050650000048,22893,22489,1036,4,1,0.026145600000745617,True,
final,0.065,,,,,1108,final_cold,timeout,True,262747.5,60.00073010000051,22692,22288,1565,4,1,0.021243499999400228,True,
final,0.065,,,,,1109,final_cold,timeout,True,248984.0,60.00229930000205,22607,22203,1678,4,1,0.021774799999548122,True,
final,0.065,,,,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_lin/layout.json,1110,final_cold,timeout,True,248106.5,60.002380400008406,22727,22323,1473,4,1,0.025676500008557923,True,
