phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.055,430.5337152883616,0.0,False,,2209,cold,no_feasible,False,592787.0,60.00979300006293,7589,7299,1979,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2210,cold,no_feasible,False,593240.5,60.005555199924856,7663,7299,1906,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2211,cold,no_feasible,False,596360.0,60.00158250005916,7747,7345,2306,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2212,cold,no_feasible,False,604779.0,60.00633760006167,7690,7299,2086,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2213,cold,no_feasible,False,575174.5,60.00659739994444,7788,7386,2204,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2214,cold,no_feasible,False,610689.5,60.002819100162014,7683,7299,1910,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2215,cold,no_feasible,False,590717.5,60.00384739995934,7597,7299,1993,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2216,cold,no_feasible,False,590143.0,60.00622340012342,7699,7299,1895,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2217,cold,no_feasible,False,606427.5,60.00641359994188,7604,7299,2304,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2218,cold,no_feasible,False,591510.0,60.00480979983695,7506,7299,1934,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2219,cold,no_feasible,False,586953.5,60.003193400101736,7697,7299,1769,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2220,cold,no_feasible,False,585356.5,60.00309450016357,7714,7312,2036,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2201,cold,no_feasible,False,595217.0,60.00440279999748,7874,7472,2311,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2202,cold,no_feasible,False,599230.0,60.00485030002892,7811,7409,2119,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2203,cold,no_feasible,False,589813.0,60.00624660006724,7726,7324,1878,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2204,cold,no_feasible,False,575012.5,60.00615999987349,7764,7362,2147,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2205,cold,no_feasible,False,599374.0,60.000873800134286,7627,7299,1987,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2206,cold,no_feasible,False,592486.0,60.004607500042766,7654,7299,2045,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2207,cold,no_feasible,False,609210.5,60.00603049993515,7784,7382,2081,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2208,cold,no_feasible,False,610317.5,60.01113320002332,7643,7299,1944,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2209,cold,no_feasible,False,602307.0,60.0008296999149,7774,7372,2037,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2210,cold,no_feasible,False,593998.0,60.00629290007055,7718,7316,1994,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2211,cold,no_feasible,False,599174.0,60.001426599919796,7782,7380,2285,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2212,cold,no_feasible,False,595487.5,60.001301400130615,7670,7299,2146,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2213,cold,no_feasible,False,604399.0,60.003809000132605,7620,7299,2053,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2214,cold,no_feasible,False,581491.5,60.01066770008765,7611,7299,1972,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2215,cold,no_feasible,False,602959.5,60.00061860005371,7575,7299,1928,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2216,cold,no_feasible,False,606445.0,60.000376699958,7654,7299,1998,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2217,cold,no_feasible,False,590205.5,60.002162400167435,7794,7392,2224,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2218,cold,no_feasible,False,595584.5,60.00206029997207,7571,7299,1962,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2219,cold,no_feasible,False,591777.5,60.00162569992244,7769,7367,1823,2,,,True,
threshold,0.05,429.5122815473383,0.0,False,,2220,cold,no_feasible,False,599863.0,60.002271899953485,7639,7299,2002,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2201,cold,no_feasible,False,594258.0,60.0036011999473,7859,7457,2219,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2202,cold,no_feasible,False,573979.0,60.00027550011873,7667,7299,2123,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2203,cold,no_feasible,False,615322.0,60.004320699954405,7707,7305,1985,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2204,cold,no_feasible,False,602870.5,60.00025469996035,7727,7325,2143,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2205,cold,no_feasible,False,594142.0,60.00641019991599,7674,7299,1925,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2206,cold,no_feasible,False,595578.0,60.004020099993795,7702,7300,2016,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2207,cold,no_feasible,False,588174.5,60.004436100134626,7734,7332,2004,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2208,cold,no_feasible,False,582068.5,60.00099410000257,7639,7299,1839,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2209,cold,no_feasible,False,598919.0,60.011728200130165,7774,7372,2148,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2210,cold,no_feasible,False,595643.5,60.00822460022755,7783,7381,2161,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2211,cold,no_feasible,False,599263.0,60.00216839998029,7834,7432,2271,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2212,cold,no_feasible,False,611611.5,60.00078759994358,7659,7299,2032,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2213,cold,no_feasible,False,586699.0,60.00567480013706,7640,7299,1989,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2214,cold,no_feasible,False,596654.5,60.00587580003776,7570,7299,1767,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2215,cold,no_feasible,False,610671.0,60.00241609988734,7593,7299,1936,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2216,cold,no_feasible,False,615571.0,60.00442959996872,7719,7317,2118,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2217,cold,no_feasible,False,608306.5,60.000602199928835,7569,7299,2076,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2218,cold,no_feasible,False,594409.0,60.00272269989364,7450,7249,1927,1,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2219,cold,no_feasible,False,591779.5,60.011202400084585,7609,7299,1706,2,,,True,
threshold,0.045,428.4884129121813,0.0,False,,2220,cold,no_feasible,False,600205.0,60.00027620000765,7617,7299,2044,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2201,cold,no_feasible,False,595720.0,60.003189200069755,7920,7518,2216,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2202,cold,no_feasible,False,597162.0,60.00153340003453,7761,7359,2106,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2203,cold,no_feasible,False,600782.0,60.0028085000813,7762,7360,2092,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2204,cold,no_feasible,False,595028.5,60.00257240002975,7773,7371,1969,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2205,cold,no_feasible,False,596180.5,60.00137309986167,7834,7432,2065,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2206,cold,no_feasible,False,603104.0,60.004951799986884,7785,7383,2074,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2207,cold,no_feasible,False,598811.5,60.00370920007117,7837,7435,2127,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2208,cold,no_feasible,False,583579.5,60.002294400008395,7646,7299,2088,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2209,cold,no_feasible,False,588413.5,60.0027852000203,7704,7302,2212,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2210,cold,no_feasible,False,600515.0,60.002826699987054,7739,7337,2086,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2211,cold,no_feasible,False,598108.5,60.00492039998062,7807,7405,2360,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2212,cold,no_feasible,False,584708.0,60.002417099894956,7712,7310,2047,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2213,cold,no_feasible,False,597929.0,60.00109690008685,7757,7355,2215,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2214,cold,no_feasible,False,587657.0,60.00645220000297,7667,7299,1915,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2215,cold,no_feasible,False,589727.5,60.00002310005948,7649,7299,1851,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2216,cold,no_feasible,False,613512.0,60.005293500144035,7656,7299,1963,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2217,cold,no_feasible,False,585611.5,60.00317190005444,7755,7353,2210,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2218,cold,no_feasible,False,595559.5,60.005196099868044,7585,7299,1923,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2219,cold,no_feasible,False,605033.5,60.001824900042266,7805,7403,1798,2,,,True,
threshold,0.04,427.4620918865204,0.0,False,,2220,cold,no_feasible,False,592695.5,60.004286899929866,7847,7445,2207,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2201,cold,no_feasible,False,598312.5,60.00233909999952,7878,7476,2109,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2202,cold,no_feasible,False,579689.0,60.002654700074345,7885,7483,2145,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2203,cold,no_feasible,False,601918.0,60.005850199842826,7749,7347,2016,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2204,cold,no_feasible,False,617745.0,60.00358709995635,7851,7449,2219,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2205,cold,no_feasible,False,598732.5,60.00138180004433,7773,7371,2043,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2206,cold,no_feasible,False,592244.5,60.00584689993411,7821,7419,2276,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2207,cold,no_feasible,False,604523.0,60.003250600071624,7866,7464,2272,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2208,cold,no_feasible,False,614631.0,60.00404919986613,7683,7299,2006,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2209,cold,no_feasible,False,595188.5,60.000251800054684,7714,7312,2104,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2210,cold,no_feasible,False,592249.0,60.006747300038114,7802,7400,2093,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2211,cold,no_feasible,False,600432.0,60.001364700030535,7902,7500,2324,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2212,cold,no_feasible,False,577315.5,60.00103190005757,7752,7350,2148,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2213,cold,no_feasible,False,597810.5,60.00786180002615,7753,7351,2184,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2214,cold,no_feasible,False,593979.0,60.00433099991642,7755,7353,1870,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2215,cold,no_feasible,False,595235.0,60.00516639999114,7682,7299,1877,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2216,cold,no_feasible,False,618824.0,60.00041830004193,7629,7299,1904,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2217,cold,no_feasible,False,603624.0,60.002200099872425,7697,7299,2053,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2218,cold,no_feasible,False,590965.0,60.000504799885675,7602,7299,1902,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2219,cold,no_feasible,False,587270.5,60.00608430011198,7889,7487,1990,2,,,True,
threshold,0.035,426.4333007634371,0.0,False,,2220,cold,no_feasible,False,593715.5,60.005252100061625,7797,7395,2078,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2201,cold,no_feasible,False,597213.0,60.00199949997477,7976,7574,2207,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2202,cold,no_feasible,False,595372.5,60.00014839996584,7725,7323,2150,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2203,cold,no_feasible,False,577735.5,60.00227280007675,7796,7394,2067,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2204,cold,no_feasible,False,595608.0,60.0071044000797,7866,7464,2274,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2205,cold,no_feasible,False,591451.0,60.00287669990212,7679,7299,1879,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2206,cold,no_feasible,False,585116.0,60.001399899832904,7731,7329,2188,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2207,cold,no_feasible,False,585718.5,60.00733479997143,7698,7299,1931,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2208,cold,no_feasible,False,588370.5,60.00417509977706,7664,7299,1953,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2209,cold,no_feasible,False,611735.0,60.00416860007681,7517,7299,1982,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2210,cold,no_feasible,False,582601.0,60.00072590005584,7653,7299,1970,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2211,cold,no_feasible,False,589839.5,60.00957839982584,7890,7488,2158,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2212,cold,no_feasible,False,596264.5,60.003431800054386,7683,7299,2197,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2213,cold,no_feasible,False,585866.0,60.0057435000781,7577,7299,2270,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2214,cold,no_feasible,False,593375.5,60.006403899984434,7549,7299,1898,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2215,cold,no_feasible,False,577995.5,60.00359610002488,7648,7299,1969,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2216,cold,no_feasible,False,613185.5,60.00487529998645,7641,7299,2081,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2217,cold,no_feasible,False,590687.0,60.004061799962074,7525,7299,2314,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2218,cold,no_feasible,False,581364.0,60.00076390011236,7454,7253,1955,1,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2219,cold,no_feasible,False,586475.5,60.005681400187314,7774,7372,1920,2,,,True,
threshold,0.03,425.40202162190064,0.0,False,,2220,cold,no_feasible,False,612357.5,60.00233940011822,7614,7299,1994,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2201,cold,no_feasible,False,621316.5,60.00551089993678,7936,7534,2285,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2202,cold,no_feasible,False,605537.5,60.003185000037774,7689,7299,2103,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2203,cold,no_feasible,False,599969.0,60.00089479982853,7732,7330,1977,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2204,cold,no_feasible,False,608559.5,60.000043999869376,7836,7434,2336,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2205,cold,no_feasible,False,599676.0,60.00198209984228,7673,7299,1876,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2206,cold,no_feasible,False,597174.5,60.002554199891165,7617,7299,2048,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2207,cold,no_feasible,False,602948.5,60.00529229990207,7779,7377,1990,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2208,cold,no_feasible,False,604163.0,60.00368930003606,7764,7362,1937,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2209,cold,no_feasible,False,608977.0,60.0027570000384,7734,7332,2253,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2210,cold,no_feasible,False,587932.5,60.0036923000589,7838,7436,2027,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2211,cold,no_feasible,False,592978.0,60.00097649986856,7928,7526,2254,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2212,cold,no_feasible,False,600766.5,60.00298380013555,7774,7372,2157,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2213,cold,no_feasible,False,601965.5,60.00040549994446,7650,7299,1901,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2214,cold,no_feasible,False,605577.0,60.00523559981957,7688,7299,1967,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2215,cold,no_feasible,False,607432.5,60.00217920006253,7668,7299,1986,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2216,cold,no_feasible,False,596197.0,60.00174239999615,7688,7299,1964,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2217,cold,no_feasible,False,600149.0,60.00141799985431,7713,7311,2252,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2218,cold,no_feasible,False,595704.5,60.00044309999794,7649,7299,1985,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2219,cold,no_feasible,False,593522.0,60.00035250000656,7847,7445,1907,2,,,True,
threshold,0.025,424.36823632312536,0.0,False,,2220,cold,no_feasible,False,594535.5,60.006279200082645,7742,7340,1867,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2201,cold,no_feasible,False,593619.0,60.00667500006966,7926,7524,2422,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2202,cold,no_feasible,False,601387.0,60.00329619995318,7828,7426,2221,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2203,cold,no_feasible,False,582919.0,60.00460459990427,7931,7529,2092,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2204,cold,no_feasible,False,602978.5,60.00014219991863,7858,7456,2337,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2205,cold,no_feasible,False,602960.0,60.000608100090176,7820,7418,2138,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2206,cold,no_feasible,False,609710.5,60.00182709982619,7751,7349,2054,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2207,cold,no_feasible,False,582774.5,60.00096060009673,7792,7390,2013,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2208,cold,no_feasible,False,593392.5,60.00706909992732,7710,7308,1897,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2209,cold,no_feasible,False,590732.5,60.00976499984972,7803,7401,2219,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2210,cold,no_feasible,False,581635.0,60.00885789981112,7873,7471,1965,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2211,cold,no_feasible,False,608728.5,60.005738500040025,7970,7568,2396,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2212,cold,no_feasible,False,603292.5,60.00221959990449,7783,7381,2163,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2213,cold,no_feasible,False,586758.0,60.0010873998981,7882,7480,2076,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2214,cold,no_feasible,False,595297.0,60.006497299997136,7743,7341,2081,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2215,cold,no_feasible,False,600067.5,60.0045505000744,7831,7429,2031,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2216,cold,no_feasible,False,594189.5,60.00102569977753,7631,7299,2025,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2217,cold,no_feasible,False,595558.0,60.000767400022596,7868,7466,2275,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2218,cold,no_feasible,False,601721.5,60.00034959986806,7750,7348,2041,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2219,cold,no_feasible,False,600872.5,60.009505399968475,7902,7500,2030,2,,,True,
threshold,0.02,423.3319265068488,0.0,False,,2220,cold,no_feasible,False,589237.5,60.00543829984963,7953,7551,2194,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2201,cold,no_feasible,False,604058.5,60.00448660016991,8062,7660,2387,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2202,cold,no_feasible,False,606227.0,60.005816699936986,7948,7546,2141,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2203,cold,no_feasible,False,606856.5,60.00438540009782,7990,7588,2207,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2204,cold,no_feasible,False,599280.5,60.00484429998323,8062,7660,2292,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2205,cold,no_feasible,False,612295.5,60.00223740004003,7816,7414,2110,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2206,cold,no_feasible,False,577139.5,60.0021675999742,7776,7374,2047,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2207,cold,no_feasible,False,597024.5,60.00291849998757,7805,7403,2079,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2208,cold,no_feasible,False,607584.5,60.00377940014005,7715,7313,1947,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2209,cold,no_feasible,False,599029.0,60.00132489996031,7716,7314,2161,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2210,cold,no_feasible,False,592427.0,60.00232829991728,7702,7300,1955,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2211,cold,no_feasible,False,604130.0,60.002032400108874,7757,7355,2301,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2212,cold,no_feasible,False,584828.0,60.0010057000909,7769,7367,2326,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2213,cold,no_feasible,False,601696.5,60.00739679997787,7762,7360,2018,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2214,cold,no_feasible,False,594105.5,60.003131200093776,7668,7299,1954,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2215,cold,no_feasible,False,615534.5,60.00854149996303,7817,7415,2035,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2216,cold,no_feasible,False,591871.5,60.00474819983356,7709,7307,1853,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2217,cold,no_feasible,False,587583.5,60.003198199905455,7891,7489,2194,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2218,cold,no_feasible,False,594143.5,60.006402800092474,7702,7300,1805,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2219,cold,no_feasible,False,604107.5,60.00128520000726,7784,7382,1959,2,,,True,
threshold,0.015,422.2930735875264,0.0,False,,2220,cold,no_feasible,False,591937.5,60.000462000025436,7825,7423,1956,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2201,cold,no_feasible,False,596742.0,60.002077700104564,8026,7624,2402,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2202,cold,no_feasible,False,580479.0,60.00243689981289,7915,7513,2150,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2203,cold,no_feasible,False,603957.5,60.00229550013319,8063,7661,2253,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2204,cold,no_feasible,False,601416.5,60.00297010014765,8129,7727,2263,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2205,cold,no_feasible,False,592212.0,60.00117069995031,7816,7414,2150,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2206,cold,no_feasible,False,587467.0,60.0049342000857,7752,7350,2075,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2207,cold,no_feasible,False,592981.0,60.00112230004743,7705,7303,2007,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2208,cold,no_feasible,False,602930.0,60.001649799989536,7704,7302,1995,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2209,cold,no_feasible,False,596657.5,60.00272349989973,7722,7320,2050,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2210,cold,no_feasible,False,591033.0,60.007752100005746,7797,7395,2015,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2211,cold,no_feasible,False,592869.5,60.004564200062305,7949,7547,2147,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2212,cold,no_feasible,False,613699.0,60.002005300018936,7861,7459,2328,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2213,cold,no_feasible,False,605587.0,60.003373000072315,7841,7439,2045,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2214,cold,no_feasible,False,588652.5,60.00228630006313,7821,7419,1995,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2215,cold,no_feasible,False,591499.0,60.003662599949166,7890,7488,2050,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2216,cold,no_feasible,False,607652.0,60.00220160000026,7781,7379,1813,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2217,cold,no_feasible,False,592021.5,60.005394499981776,7888,7486,2252,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2218,cold,no_feasible,False,579547.5,60.00002020015381,7772,7370,1967,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2219,cold,no_feasible,False,590489.5,60.00787009997293,7949,7547,2173,2,,,True,
threshold,0.01,421.25165875044337,0.0,False,,2220,cold,no_feasible,False,574241.5,60.00173590006307,7931,7529,1922,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2201,cold,no_feasible,False,603731.5,60.00009039998986,7996,7594,2259,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2202,cold,no_feasible,False,605700.5,60.003075799904764,7868,7466,2095,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2203,cold,no_feasible,False,597647.5,60.005509700160474,7875,7473,2115,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2204,cold,no_feasible,False,605776.0,60.00028899987228,8027,7625,2509,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2205,cold,no_feasible,False,608144.5,60.0003136000596,7812,7410,1850,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2206,cold,no_feasible,False,590043.5,60.0019922000356,7730,7328,1967,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2207,cold,no_feasible,False,605055.5,60.00305509986356,7756,7354,1936,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2208,cold,no_feasible,False,575723.5,60.00155679997988,7649,7299,1855,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2209,cold,no_feasible,False,607990.0,60.000290299998596,7686,7299,2181,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2210,cold,no_feasible,False,609468.5,60.00373140000738,7758,7356,2074,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2211,cold,no_feasible,False,593077.5,60.00309789995663,7941,7539,2361,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2212,cold,no_feasible,False,605488.0,60.0041245999746,7806,7404,2281,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2213,cold,no_feasible,False,583087.0,60.0011343001388,7887,7485,2164,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2214,cold,no_feasible,False,591373.5,60.00022070016712,7778,7376,1838,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2215,cold,no_feasible,False,590435.0,60.01091930014081,7738,7336,1956,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2216,cold,no_feasible,False,589763.5,60.0123333001975,7683,7299,1945,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2217,cold,no_feasible,False,601240.5,60.00310020009056,7837,7435,2257,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2218,cold,no_feasible,False,604307.5,60.000091899884865,7632,7299,1878,2,,,True,
